Time (ns),Observed Counts,IRF Used,Fitted Counts,Tau (ns),Shift (ns),Chi^2
1.952,-0.073235686,-0.101198402,-0.001507036,,,
1.956,0.926764314,-0.101198402,-0.001550025,,,
1.96,-0.073235686,-0.101198402,-0.001592942,,,
1.964,-0.073235686,-0.101198402,-0.001635788,,,
1.968,-0.073235686,-0.101198402,-0.001678563,,,
1.972,-0.073235686,-0.101198402,-0.001721267,,,
1.976,-0.073235686,0.898801598,-0.001314382,,,
1.98,-0.073235686,0.898801598,-0.000908173,,,
1.984,-0.073235686,-0.101198402,-0.000952156,,,
1.988,-0.073235686,0.898801598,-0.000546548,,,
1.992,-0.073235686,-0.101198402,-0.000591131,,,
1.996,-0.073235686,-0.101198402,-0.00063564,,,
2,-0.073235686,-0.101198402,-0.000680075,,,
2.004,-0.073235686,-0.101198402,-0.000724437,,,
2.008,-0.073235686,-0.101198402,-0.000768725,,,
2.012,-0.073235686,-0.101198402,-0.000812939,,,
2.016,-0.073235686,-0.101198402,-0.00085708,,,
2.02,-0.073235686,-0.101198402,-0.000901148,,,
2.024,-0.073235686,-0.101198402,-0.000945142,,,
2.028,-0.073235686,-0.101198402,-0.000989064,,,
2.032,-0.073235686,-0.101198402,-0.001032912,,,
2.036,-0.073235686,-0.101198402,-0.001076688,,,
2.04,-0.073235686,-0.101198402,-0.001120391,,,
2.044,-0.073235686,0.898801598,-0.000714504,,,
2.048,-0.073235686,0.898801598,-0.000309291,,,
2.052,-0.073235686,-0.101198402,-0.000354268,,,
2.056,-0.073235686,-0.101198402,-0.00039917,,,
2.06,0.926764314,-0.101198402,-0.000443998,,,
2.064,-0.073235686,-0.101198402,-0.000488751,,,
2.068,-0.073235686,-0.101198402,-0.00053343,,,
2.072,-0.073235686,-0.101198402,-0.000578035,,,
2.076,-0.073235686,-0.101198402,-0.000622566,,,
2.08,-0.073235686,-0.101198402,-0.000667023,,,
2.084,-0.073235686,-0.101198402,-0.000711406,,,
2.088,-0.073235686,-0.101198402,-0.000755716,,,
2.092,-0.073235686,-0.101198402,-0.000799952,,,
2.096,-0.073235686,-0.101198402,-0.000844114,,,
2.1,-0.073235686,-0.101198402,-0.000888204,,,
2.104,-0.073235686,-0.101198402,-0.00093222,,,
2.108,-0.073235686,-0.101198402,-0.000976163,,,
2.112,-0.073235686,0.898801598,-0.000570515,,,
2.116,-0.073235686,-0.101198402,-0.000615058,,,
2.12,-0.073235686,-0.101198402,-0.000659528,,,
2.124,-0.073235686,-0.101198402,-0.000703923,,,
2.128,-0.073235686,0.898801598,-0.000298727,,,
2.132,-0.073235686,-0.101198402,-0.000343722,,,
2.136,-0.073235686,-0.101198402,-0.000388642,,,
2.14,-0.073235686,-0.101198402,-0.000433487,,,
2.144,-0.073235686,-0.101198402,-0.000478258,,,
2.148,-0.073235686,-0.101198402,-0.000522954,,,
2.152,-0.073235686,-0.101198402,-0.000567577,,,
2.156,0.926764314,-0.101198402,-0.000612125,,,
2.16,-0.073235686,0.898801598,-0.000207082,,,
2.164,-0.073235686,-0.101198402,-0.000252228,,,
2.168,-0.073235686,-0.101198402,-0.0002973,,,
2.172,-0.073235686,-0.101198402,-0.000342297,,,
2.176,-0.073235686,-0.101198402,-0.000387219,,,
2.18,-0.073235686,-0.101198402,-0.000432067,,,
2.184,-0.073235686,-0.101198402,-0.00047684,,,
2.188,-0.073235686,-0.101198402,-0.000521539,,,
2.192,-0.073235686,-0.101198402,-0.000566164,,,
2.196,-0.073235686,-0.101198402,-0.000610714,,,
2.2,-0.073235686,0.898801598,-0.000205673,,,
2.204,-0.073235686,-0.101198402,-0.000250822,,,
2.208,-0.073235686,-0.101198402,-0.000295896,,,
2.212,0.926764314,-0.101198402,-0.000340896,,,
2.216,-0.073235686,0.898801598,6.37E-05,,,
2.22,-0.073235686,-0.101198402,1.81E-05,,,
2.224,-0.073235686,-0.101198402,-2.74E-05,,,
2.228,-0.073235686,-0.101198402,-7.29E-05,,,
2.232,-0.073235686,-0.101198402,-0.000118234,,,
2.236,-0.073235686,-0.101198402,-0.000163528,,,
2.24,-0.073235686,-0.101198402,-0.000208747,,,
2.244,-0.073235686,-0.101198402,-0.000253891,,,
2.248,-0.073235686,-0.101198402,-0.00029896,,,
2.252,-0.073235686,-0.101198402,-0.000343954,,,
2.256,-0.073235686,-0.101198402,-0.000388874,,,
2.26,-0.073235686,-0.101198402,-0.000433718,,,
2.264,-0.073235686,-0.101198402,-0.000478489,,,
2.268,0.926764314,-0.101198402,-0.000523185,,,
2.272,-0.073235686,-0.101198402,-0.000567807,,,
2.276,-0.073235686,-0.101198402,-0.000612355,,,
2.28,-0.073235686,0.898801598,-0.000207311,,,
2.284,-0.073235686,-0.101198402,-0.000252457,,,
2.288,0.926764314,-0.101198402,-0.000297529,,,
2.292,-0.073235686,-0.101198402,-0.000342525,,,
2.296,-0.073235686,-0.101198402,-0.000387447,,,
2.3,-0.073235686,-0.101198402,-0.000432295,,,
2.304,-0.073235686,0.898801598,-2.75E-05,,,
2.308,-0.073235686,-0.101198402,-7.30E-05,,,
2.312,-0.073235686,0.898801598,0.000331154,,,
2.316,-0.073235686,-0.101198402,0.000285114,,,
2.32,0.926764314,-0.101198402,0.00023915,,,
2.324,-0.073235686,-0.101198402,0.000193263,,,
2.328,-0.073235686,-0.101198402,0.000147452,,,
2.332,-0.073235686,-0.101198402,0.000101716,,,
2.336,0.926764314,-0.101198402,5.61E-05,,,
2.34,0.926764314,0.898801598,0.000459991,,,
2.344,-0.073235686,0.898801598,0.000863255,,,
2.348,-0.073235686,-0.101198402,0.000816331,,,
2.352,-0.073235686,-0.101198402,0.000769486,,,
2.356,0.926764314,-0.101198402,0.000722718,,,
2.36,-0.073235686,-0.101198402,0.000676028,,,
2.364,-0.073235686,-0.101198402,0.000629415,,,
2.368,-0.073235686,-0.101198402,0.00058288,,,
2.372,0.926764314,-0.101198402,0.000536421,,,
2.376,-0.073235686,-0.101198402,0.00049004,,,
2.38,-0.073235686,0.898801598,0.000893254,,,
2.384,-0.073235686,0.898801598,0.001295799,,,
2.388,-0.073235686,-0.101198402,0.001248157,,,
2.392,-0.073235686,-0.101198402,0.001200595,,,
2.396,-0.073235686,-0.101198402,0.001153111,,,
2.4,-0.073235686,-0.101198402,0.001105707,,,
2.404,-0.073235686,-0.101198402,0.00105838,,,
2.408,-0.073235686,-0.101198402,0.001011133,,,
2.412,-0.073235686,-0.101198402,0.000963964,,,
2.416,0.926764314,-0.101198402,0.000916873,,,
2.42,-0.073235686,-0.101198402,0.000869861,,,
2.424,-0.073235686,-0.101198402,0.000822926,,,
2.428,-0.073235686,-0.101198402,0.00077607,,,
2.432,-0.073235686,-0.101198402,0.000729291,,,
2.436,-0.073235686,0.898801598,0.001132107,,,
2.44,-0.073235686,-0.101198402,0.001084738,,,
2.444,-0.073235686,-0.101198402,0.001037446,,,
2.448,-0.073235686,-0.101198402,0.000990234,,,
2.452,-0.073235686,-0.101198402,0.000943099,,,
2.456,-0.073235686,-0.101198402,0.000896043,,,
2.46,-0.073235686,0.898801598,0.001298583,,,
2.464,-0.073235686,-0.101198402,0.001250937,,,
2.468,-0.073235686,-0.101198402,0.00120337,,,
2.472,-0.073235686,-0.101198402,0.001155882,,,
2.476,-0.073235686,-0.101198402,0.001108472,,,
2.48,-0.073235686,-0.101198402,0.001061142,,,
2.484,-0.073235686,-0.101198402,0.00101389,,,
2.488,-0.073235686,-0.101198402,0.000966716,,,
2.492,-0.073235686,-0.101198402,0.000919621,,,
2.496,-0.073235686,-0.101198402,0.000872604,,,
2.5,-0.073235686,-0.101198402,0.000825664,,,
2.504,0.926764314,0.898801598,0.001228321,,,
2.508,-0.073235686,-0.101198402,0.001180792,,,
2.512,-0.073235686,-0.101198402,0.001133341,,,
2.516,-0.073235686,-0.101198402,0.001085969,,,
2.52,-0.073235686,-0.101198402,0.001038676,,,
2.524,-0.073235686,-0.101198402,0.000991461,,,
2.528,-0.073235686,0.898801598,0.001393843,,,
2.532,0.926764314,-0.101198402,0.001346038,,,
2.536,-0.073235686,-0.101198402,0.001298313,,,
2.54,-0.073235686,-0.101198402,0.001250667,,,
2.544,-0.073235686,-0.101198402,0.001203101,,,
2.548,-0.073235686,-0.101198402,0.001155613,,,
2.552,-0.073235686,0.898801598,0.001557722,,,
2.556,-0.073235686,0.898801598,0.001959163,,,
2.56,-0.073235686,-0.101198402,0.001910421,,,
2.564,-0.073235686,-0.101198402,0.001861759,,,
2.568,-0.073235686,-0.101198402,0.001813178,,,
2.572,-0.073235686,-0.101198402,0.001764677,,,
2.576,-0.073235686,-0.101198402,0.001716257,,,
2.58,-0.073235686,-0.101198402,0.001667918,,,
2.584,-0.073235686,-0.101198402,0.001619658,,,
2.588,-0.073235686,-0.101198402,0.001571479,,,
2.592,-0.073235686,-0.101198402,0.00152338,,,
2.596,0.926764314,-0.101198402,0.00147536,,,
2.6,-0.073235686,-0.101198402,0.001427421,,,
2.604,-0.073235686,0.898801598,0.001829078,,,
2.608,-0.073235686,-0.101198402,0.001780552,,,
2.612,-0.073235686,-0.101198402,0.001732105,,,
2.616,-0.073235686,-0.101198402,0.001683739,,,
2.62,-0.073235686,-0.101198402,0.001635454,,,
2.624,-0.073235686,-0.101198402,0.001587248,,,
2.628,-0.073235686,-0.101198402,0.001539123,,,
2.632,-0.073235686,0.898801598,0.001940595,,,
2.636,-0.073235686,-0.101198402,0.001891883,,,
2.64,-0.073235686,-0.101198402,0.001843252,,,
2.644,-0.073235686,-0.101198402,0.001794702,,,
2.648,-0.073235686,-0.101198402,0.001746232,,,
2.652,-0.073235686,-0.101198402,0.001697842,,,
2.656,0.926764314,-0.101198402,0.001649533,,,
2.66,-0.073235686,-0.101198402,0.001601305,,,
2.664,-0.073235686,-0.101198402,0.001553156,,,
2.668,-0.073235686,-0.101198402,0.001505087,,,
2.672,-0.073235686,-0.101198402,0.001457098,,,
2.676,-0.073235686,-0.101198402,0.001409189,,,
2.68,-0.073235686,-0.101198402,0.001361359,,,
2.684,-0.073235686,-0.101198402,0.001313608,,,
2.688,-0.073235686,-0.101198402,0.001265937,,,
2.692,-0.073235686,-0.101198402,0.001218345,,,
2.696,-0.073235686,-0.101198402,0.001170832,,,
2.7,-0.073235686,0.898801598,0.001572916,,,
2.704,-0.073235686,-0.101198402,0.001524814,,,
2.708,-0.073235686,0.898801598,0.00192631,,,
2.712,-0.073235686,-0.101198402,0.001877622,,,
2.716,-0.073235686,-0.101198402,0.001829015,,,
2.72,-0.073235686,-0.101198402,0.001780488,,,
2.724,-0.073235686,-0.101198402,0.001732042,,,
2.728,-0.073235686,-0.101198402,0.001683676,,,
2.732,-0.073235686,-0.101198402,0.00163539,,,
2.736,0.926764314,-0.101198402,0.001587185,,,
2.74,-0.073235686,-0.101198402,0.00153906,,,
2.744,-0.073235686,-0.101198402,0.001491014,,,
2.748,-0.073235686,-0.101198402,0.001443048,,,
2.752,0.926764314,-0.101198402,0.001395162,,,
2.756,-0.073235686,-0.101198402,0.001347356,,,
2.76,-0.073235686,-0.101198402,0.001299629,,,
2.764,-0.073235686,-0.101198402,0.001251981,,,
2.768,-0.073235686,-0.101198402,0.001204412,,,
2.772,-0.073235686,-0.101198402,0.001156922,,,
2.776,-0.073235686,-0.101198402,0.001109511,,,
2.78,-0.073235686,-0.101198402,0.001062179,,,
2.784,-0.073235686,-0.101198402,0.001014925,,,
2.788,-0.073235686,-0.101198402,0.000967749,,,
2.792,-0.073235686,0.898801598,0.00137017,,,
2.796,-0.073235686,-0.101198402,0.001322405,,,
2.8,-0.073235686,-0.101198402,0.001274719,,,
2.804,-0.073235686,0.898801598,0.001676631,,,
2.808,-0.073235686,-0.101198402,0.001628357,,,
2.812,-0.073235686,-0.101198402,0.001580163,,,
2.816,-0.073235686,-0.101198402,0.00153205,,,
2.82,-0.073235686,-0.101198402,0.001484016,,,
2.824,0.926764314,-0.101198402,0.001436062,,,
2.828,-0.073235686,-0.101198402,0.001388187,,,
2.832,-0.073235686,-0.101198402,0.001340392,,,
2.836,0.926764314,0.898801598,0.001742195,,,
2.84,-0.073235686,-0.101198402,0.001693812,,,
2.844,-0.073235686,-0.101198402,0.00164551,,,
2.848,-0.073235686,-0.101198402,0.001597287,,,
2.852,-0.073235686,-0.101198402,0.001549145,,,
2.856,-0.073235686,-0.101198402,0.001501083,,,
2.86,-0.073235686,-0.101198402,0.001453101,,,
2.864,-0.073235686,-0.101198402,0.001405198,,,
2.868,0.926764314,-0.101198402,0.001357375,,,
2.872,-0.073235686,-0.101198402,0.001309631,,,
2.876,-0.073235686,-0.101198402,0.001261966,,,
2.88,-0.073235686,-0.101198402,0.001214381,,,
2.884,-0.073235686,-0.101198402,0.001166875,,,
2.888,-0.073235686,0.898801598,0.001568965,,,
2.892,-0.073235686,-0.101198402,0.00152087,,,
2.896,-0.073235686,-0.101198402,0.001472855,,,
2.9,-0.073235686,-0.101198402,0.001424919,,,
2.904,-0.073235686,-0.101198402,0.001377063,,,
2.908,-0.073235686,-0.101198402,0.001329287,,,
2.912,-0.073235686,-0.101198402,0.001281589,,,
2.916,-0.073235686,-0.101198402,0.001233971,,,
2.92,-0.073235686,-0.101198402,0.001186432,,,
2.924,-0.073235686,-0.101198402,0.001138972,,,
2.928,-0.073235686,-0.101198402,0.001091591,,,
2.932,-0.073235686,-0.101198402,0.001044289,,,
2.936,1.926764314,-0.101198402,0.000997064,,,
2.94,-0.073235686,-0.101198402,0.000949919,,,
2.944,-0.073235686,-0.101198402,0.000902851,,,
2.948,-0.073235686,0.898801598,0.00130538,,,
2.952,-0.073235686,-0.101198402,0.001257722,,,
2.956,-0.073235686,-0.101198402,0.001210144,,,
2.96,-0.073235686,-0.101198402,0.001162645,,,
2.964,-0.073235686,-0.101198402,0.001115224,,,
2.968,-0.073235686,0.898801598,0.0015174,,,
2.972,-0.073235686,0.898801598,0.001918909,,,
2.976,-0.073235686,-0.101198402,0.001870233,,,
2.98,-0.073235686,-0.101198402,0.001821637,,,
2.984,-0.073235686,-0.101198402,0.001773123,,,
2.988,-0.073235686,-0.101198402,0.001724689,,,
2.992,-0.073235686,-0.101198402,0.001676335,,,
2.996,-0.073235686,-0.101198402,0.001628062,,,
3,-0.073235686,0.898801598,0.002029387,,,
3.004,-0.073235686,-0.101198402,0.001980527,,,
3.008,-0.073235686,-0.101198402,0.001931749,,,
3.012,-0.073235686,-0.101198402,0.001883052,,,
3.016,-0.073235686,-0.101198402,0.001834435,,,
3.02,-0.073235686,-0.101198402,0.001785899,,,
3.024,-0.073235686,-0.101198402,0.001737444,,,
3.028,-0.073235686,-0.101198402,0.001689069,,,
3.032,-0.073235686,-0.101198402,0.001640775,,,
3.036,-0.073235686,-0.101198402,0.001592561,,,
3.04,-0.073235686,-0.101198402,0.001544426,,,
3.044,-0.073235686,-0.101198402,0.001496372,,,
3.048,-0.073235686,-0.101198402,0.001448398,,,
3.052,-0.073235686,-0.101198402,0.001400503,,,
3.056,-0.073235686,-0.101198402,0.001352687,,,
3.06,-0.073235686,-0.101198402,0.001304951,,,
3.064,-0.073235686,-0.101198402,0.001257294,,,
3.068,-0.073235686,-0.101198402,0.001209717,,,
3.072,-0.073235686,-0.101198402,0.001162218,,,
3.076,-0.073235686,-0.101198402,0.001114798,,,
3.08,0.926764314,-0.101198402,0.001067457,,,
3.084,0.926764314,-0.101198402,0.001020194,,,
3.088,-0.073235686,-0.101198402,0.00097301,,,
3.092,0.926764314,-0.101198402,0.000925905,,,
3.096,-0.073235686,-0.101198402,0.000878877,,,
3.1,-0.073235686,-0.101198402,0.000831928,,,
3.104,-0.073235686,-0.101198402,0.000785056,,,
3.108,-0.073235686,-0.101198402,0.000738262,,,
3.112,-0.073235686,-0.101198402,0.000691546,,,
3.116,-0.073235686,-0.101198402,0.000644908,,,
3.12,-0.073235686,-0.101198402,0.000598347,,,
3.124,-0.073235686,-0.101198402,0.000551863,,,
3.128,-0.073235686,-0.101198402,0.000505456,,,
3.132,-0.073235686,-0.101198402,0.000459127,,,
3.136,-0.073235686,-0.101198402,0.000412874,,,
3.14,-0.073235686,-0.101198402,0.000366698,,,
3.144,-0.073235686,-0.101198402,0.000320599,,,
3.148,-0.073235686,-0.101198402,0.000274576,,,
3.152,-0.073235686,-0.101198402,0.00022863,,,
3.156,-0.073235686,-0.101198402,0.00018276,,,
3.16,-0.073235686,-0.101198402,0.000136966,,,
3.164,-0.073235686,-0.101198402,9.12E-05,,,
3.168,-0.073235686,0.898801598,0.000495124,,,
3.172,-0.073235686,-0.101198402,0.000448811,,,
3.176,-0.073235686,-0.101198402,0.000402576,,,
3.18,-0.073235686,-0.101198402,0.000356417,,,
3.184,-0.073235686,0.898801598,0.000759853,,,
3.188,-0.073235686,-0.101198402,0.000713101,,,
3.192,-0.073235686,-0.101198402,0.000666427,,,
3.196,-0.073235686,0.898801598,0.001069348,,,
3.2,-0.073235686,0.898801598,0.0014716,,,
3.204,-0.073235686,-0.101198402,0.001423667,,,
3.208,-0.073235686,-0.101198402,0.001375813,,,
3.212,-0.073235686,-0.101198402,0.001328038,,,
3.216,-0.073235686,-0.101198402,0.001280343,,,
3.22,-0.073235686,-0.101198402,0.001232727,,,
3.224,-0.073235686,-0.101198402,0.00118519,,,
3.228,-0.073235686,-0.101198402,0.001137732,,,
3.232,-0.073235686,-0.101198402,0.001090353,,,
3.236,-0.073235686,-0.101198402,0.001043053,,,
3.24,-0.073235686,-0.101198402,0.000995831,,,
3.244,-0.073235686,-0.101198402,0.000948687,,,
3.248,-0.073235686,-0.101198402,0.000901622,,,
3.252,-0.073235686,0.898801598,0.001304152,,,
3.256,-0.073235686,-0.101198402,0.001256497,,,
3.26,-0.073235686,-0.101198402,0.00120892,,,
3.264,-0.073235686,-0.101198402,0.001161423,,,
3.268,-0.073235686,0.898801598,0.001563522,,,
3.272,-0.073235686,-0.101198402,0.001515436,,,
3.276,-0.073235686,-0.101198402,0.00146743,,,
3.28,-0.073235686,-0.101198402,0.001419504,,,
3.284,-0.073235686,-0.101198402,0.001371657,,,
3.288,-0.073235686,-0.101198402,0.001323889,,,
3.292,-0.073235686,-0.101198402,0.001276201,,,
3.296,-0.073235686,-0.101198402,0.001228592,,,
3.3,-0.073235686,-0.101198402,0.001181062,,,
3.304,-0.073235686,-0.101198402,0.001133611,,,
3.308,0.926764314,-0.101198402,0.001086238,,,
3.312,-0.073235686,-0.101198402,0.001038944,,,
3.316,-0.073235686,0.898801598,0.001441247,,,
3.32,-0.073235686,-0.101198402,0.001393364,,,
3.324,-0.073235686,-0.101198402,0.001345561,,,
3.328,-0.073235686,0.898801598,0.001747354,,,
3.332,-0.073235686,-0.101198402,0.001698963,,,
3.336,-0.073235686,-0.101198402,0.001650652,,,
3.34,-0.073235686,-0.101198402,0.001602421,,,
3.344,-0.073235686,-0.101198402,0.001554271,,,
3.348,-0.073235686,-0.101198402,0.0015062,,,
3.352,-0.073235686,-0.101198402,0.001458209,,,
3.356,-0.073235686,-0.101198402,0.001410298,,,
3.36,-0.073235686,-0.101198402,0.001362466,,,
3.364,-0.073235686,-0.101198402,0.001314714,,,
3.368,-0.073235686,-0.101198402,0.001267041,,,
3.372,-0.073235686,-0.101198402,0.001219447,,,
3.376,-0.073235686,-0.101198402,0.001171932,,,
3.38,-0.073235686,-0.101198402,0.001124496,,,
3.384,-0.073235686,-0.101198402,0.001077139,,,
3.388,-0.073235686,-0.101198402,0.001029861,,,
3.392,-0.073235686,-0.101198402,0.00098266,,,
3.396,-0.073235686,-0.101198402,0.000935539,,,
3.4,0.926764314,-0.101198402,0.000888495,,,
3.404,-0.073235686,-0.101198402,0.00084153,,,
3.408,-0.073235686,0.898801598,0.00124416,,,
3.412,-0.073235686,-0.101198402,0.001196604,,,
3.416,-0.073235686,-0.101198402,0.001149127,,,
3.42,-0.073235686,-0.101198402,0.001101729,,,
3.424,-0.073235686,0.898801598,0.001503928,,,
3.428,-0.073235686,-0.101198402,0.001455941,,,
3.432,-0.073235686,-0.101198402,0.001408033,,,
3.436,-0.073235686,-0.101198402,0.001360205,,,
3.44,-0.073235686,0.898801598,0.001761975,,,
3.444,-0.073235686,-0.101198402,0.001713559,,,
3.448,0.926764314,-0.101198402,0.001665224,,,
3.452,-0.073235686,-0.101198402,0.001616969,,,
3.456,-0.073235686,-0.101198402,0.001568794,,,
3.46,-0.073235686,-0.101198402,0.001520699,,,
3.464,-0.073235686,-0.101198402,0.001472685,,,
3.468,-0.073235686,-0.101198402,0.001424749,,,
3.472,-0.073235686,-0.101198402,0.001376894,,,
3.476,-0.073235686,-0.101198402,0.001329117,,,
3.48,0.926764314,-0.101198402,0.00128142,,,
3.484,-0.073235686,-0.101198402,0.001233803,,,
3.488,-0.073235686,-0.101198402,0.001186264,,,
3.492,-0.073235686,-0.101198402,0.001138804,,,
3.496,-0.073235686,-0.101198402,0.001091423,,,
3.5,-0.073235686,-0.101198402,0.001044121,,,
3.504,-0.073235686,-0.101198402,0.000996897,,,
3.508,-0.073235686,-0.101198402,0.000949752,,,
3.512,-0.073235686,-0.101198402,0.000902685,,,
3.516,-0.073235686,0.898801598,0.001305214,,,
3.52,-0.073235686,-0.101198402,0.001257556,,,
3.524,-0.073235686,-0.101198402,0.001209978,,,
3.528,-0.073235686,-0.101198402,0.001162479,,,
3.532,-0.073235686,-0.101198402,0.001115059,,,
3.536,-0.073235686,-0.101198402,0.001067717,,,
3.54,-0.073235686,-0.101198402,0.001020454,,,
3.544,-0.073235686,-0.101198402,0.00097327,,,
3.548,-0.073235686,-0.101198402,0.000926163,,,
3.552,-0.073235686,-0.101198402,0.000879136,,,
3.556,-0.073235686,-0.101198402,0.000832186,,,
3.56,-0.073235686,-0.101198402,0.000785314,,,
3.564,-0.073235686,-0.101198402,0.000738519,,,
3.568,-0.073235686,-0.101198402,0.000691803,,,
3.572,-0.073235686,-0.101198402,0.000645164,,,
3.576,-0.073235686,-0.101198402,0.000598603,,,
3.58,-0.073235686,-0.101198402,0.000552118,,,
3.584,-0.073235686,-0.101198402,0.000505711,,,
3.588,0.926764314,-0.101198402,0.000459381,,,
3.592,-0.073235686,-0.101198402,0.000413128,,,
3.596,-0.073235686,-0.101198402,0.000366952,,,
3.6,-0.073235686,-0.101198402,0.000320852,,,
3.604,-0.073235686,-0.101198402,0.000274829,,,
3.608,-0.073235686,-0.101198402,0.000228882,,,
3.612,-0.073235686,-0.101198402,0.000183012,,,
3.616,-0.073235686,-0.101198402,0.000137218,,,
3.62,-0.073235686,0.898801598,0.000541017,,,
3.624,0.926764314,-0.101198402,0.000494629,,,
3.628,-0.073235686,-0.101198402,0.000448317,,,
3.632,-0.073235686,-0.101198402,0.000402082,,,
3.636,-0.073235686,-0.101198402,0.000355924,,,
3.64,-0.073235686,0.898801598,0.000759361,,,
3.644,-0.073235686,-0.101198402,0.00071261,,,
3.648,-0.073235686,-0.101198402,0.000665936,,,
3.652,-0.073235686,-0.101198402,0.00061934,,,
3.656,-0.073235686,-0.101198402,0.000572822,,,
3.66,-0.073235686,-0.101198402,0.00052638,,,
3.664,-0.073235686,-0.101198402,0.000480016,,,
3.668,-0.073235686,-0.101198402,0.000433729,,,
3.672,-0.073235686,-0.101198402,0.000387518,,,
3.676,0.926764314,-0.101198402,0.000341384,,,
3.68,-0.073235686,-0.101198402,0.000295327,,,
3.684,-0.073235686,-0.101198402,0.000249346,,,
3.688,-0.073235686,-0.101198402,0.000203442,,,
3.692,-0.073235686,0.898801598,0.000607132,,,
3.696,-0.073235686,-0.101198402,0.000560633,,,
3.7,-0.073235686,-0.101198402,0.000514212,,,
3.704,-0.073235686,-0.101198402,0.000467868,,,
3.708,-0.073235686,-0.101198402,0.000421601,,,
3.712,-0.073235686,-0.101198402,0.00037541,,,
3.716,-0.073235686,-0.101198402,0.000329297,,,
3.72,0.926764314,-0.101198402,0.000283259,,,
3.724,-0.073235686,-0.101198402,0.000237299,,,
3.728,-0.073235686,-0.101198402,0.000191414,,,
3.732,-0.073235686,-0.101198402,0.000145606,,,
3.736,-0.073235686,-0.101198402,9.99E-05,,,
3.74,-0.073235686,-0.101198402,5.42E-05,,,
3.744,-0.073235686,-0.101198402,8.64E-06,,,
3.748,-0.073235686,-0.101198402,-3.69E-05,,,
3.752,-0.073235686,-0.101198402,-8.23E-05,,,
3.756,-0.073235686,-0.101198402,-0.000127651,,,
3.76,0.926764314,-0.101198402,-0.00017293,,,
3.764,-0.073235686,-0.101198402,-0.000218133,,,
3.768,-0.073235686,-0.101198402,-0.000263261,,,
3.772,0.926764314,-0.101198402,-0.000308315,,,
3.776,-0.073235686,-0.101198402,-0.000353293,,,
3.78,-0.073235686,-0.101198402,-0.000398197,,,
3.784,0.926764314,-0.101198402,-0.000443027,,,
3.788,-0.073235686,-0.101198402,-0.000487782,,,
3.792,-0.073235686,-0.101198402,-0.000532463,,,
3.796,-0.073235686,-0.101198402,-0.000577069,,,
3.8,-0.073235686,-0.101198402,-0.000621602,,,
3.804,-0.073235686,-0.101198402,-0.00066606,,,
3.808,-0.073235686,-0.101198402,-0.000710445,,,
3.812,-0.073235686,-0.101198402,-0.000754756,,,
3.816,-0.073235686,-0.101198402,-0.000798994,,,
